Det,etie_nomtienda_0,ID pedido,Sum_Cant piezas,Fecha de entrega,Estatus,Venta Neta,Fin de captura
3847,SATELITE,27812910,24,6/10/2019 10:00,7,953.3769565,5/10/2019 13:46
2356,QUERETARO,27812911,25,6/10/2019 19:00,7,410.9469565,5/10/2019 13:02
1513,PORTAL CENTRO,27812912,36,6/10/2019 11:00,7,1045.926957,5/10/2019 13:52
1203,SUPER PLAZA ECATEPEC,27812913,22,6/10/2019 12:00,7,170.4969565,5/10/2019 14:26
3852,PLATEROS,27812914,40,6/10/2019 9:00,7,1107.516957,5/10/2019 14:10
1045,DOMINGO DIEZ,27812915,13,6/10/2019 21:00,7,5781.08,5/10/2019 14:37
1513,PORTAL CENTRO,27812916,34,6/10/2019 17:00,7,1291.456957,5/10/2019 14:17
3852,PLATEROS,27812917,49,6/10/2019 9:00,7,963.8569565,5/10/2019 14:31
2346,AGUASCALIENTES,27812918,65,6/10/2019 10:00,7,1299.666957,5/10/2019 13:54
1203,SUPER PLAZA ECATEPEC,27812919,17,6/10/2019 20:00,7,586.49,5/10/2019 14:38
3061,PACHUCA,27812920,38,6/10/2019 9:00,7,957.8869565,5/10/2019 13:29
3854,PIRULES,27812921,47,6/10/2019 10:00,7,1538.226957,5/10/2019 14:16
2034,LAS TORRES,27812923,57,6/10/2019 14:00,7,1637.626957,5/10/2019 13:17
1513,PORTAL CENTRO,27812924,3,6/10/2019 14:00,7,78,5/10/2019 15:04
4018,SANTA MARIA COACALCO,27812925,26,6/10/2019 10:00,7,561.6369565,5/10/2019 14:56
3861,REVOLUCION,27812926,14,6/10/2019 11:00,7,247.1069565,5/10/2019 14:34
5702,SANTIN,27812928,1,6/10/2019 10:00,7,475.55,5/10/2019 14:11
5469,RIO DE LOS REMEDIOS,27812929,13,6/10/2019 11:00,7,183.7,5/10/2019 13:31
1130,BELISARIO DOMINGUEZ,27812930,54,6/10/2019 9:00,7,1380.426957,5/10/2019 14:17
2344,LOMAS,27812931,2,6/10/2019 15:00,7,284.48,5/10/2019 14:42
1022,LOPEZ MATEOS,27812933,25,6/10/2019 9:00,7,600.76,5/10/2019 14:11
1195,GALERIAS LAS TORRES,27812934,17,6/10/2019 9:00,7,658.32,5/10/2019 14:38
2342,VALLARTA,27812935,38,6/10/2019 19:00,7,1247.58,5/10/2019 13:57
4011,TIJUANA HIPODROMO,27812936,90,6/10/2019 9:00,7,1423.816957,5/10/2019 13:04
3721,AVILA CAMACHO,27812937,44,6/10/2019 9:00,7,924.3069565,5/10/2019 14:13
1513,PORTAL CENTRO,27812938,17,6/10/2019 14:00,7,333.1069565,5/10/2019 15:06
3505,POLIGONO SUR,27812940,51,6/10/2019 9:00,7,1329.75,5/10/2019 14:21
3846,BUENAVISTA,27812943,22,6/10/2019 10:00,7,536.3669565,5/10/2019 14:56
1513,PORTAL CENTRO,27812945,1,6/10/2019 14:00,7,100,5/10/2019 15:07
3857,VILLA COAPA,27812946,28,6/10/2019 14:00,7,696.0969565,5/10/2019 14:36
3845,UNIVERSIDAD,27812948,16,6/10/2019 13:00,7,518.5769565,5/10/2019 14:11
3176,OJO DE AGUA TECAMAC,27812949,45,6/10/2019 11:00,7,1074.686957,5/10/2019 12:58
3852,PLATEROS,27812950,24,6/10/2019 15:00,7,1612.336957,5/10/2019 14:35
4546,ZACATECAS,27812951,51,6/10/2019 10:00,7,935.8669565,5/10/2019 15:06
3845,UNIVERSIDAD,27812953,8,6/10/2019 12:00,7,186.8069565,5/10/2019 14:15
1203,SUPER PLAZA ECATEPEC,27812954,17,6/10/2019 19:00,7,586.49,5/10/2019 15:29
2381,MORELIA,27812955,8,6/10/2019 11:00,7,134.37,5/10/2019 15:06
3114,CUMBRES,27812956,32,6/10/2019 12:00,7,958.82,5/10/2019 14:16
383,PUERTA TLATELOLCO,27812957,18,6/10/2019 10:00,7,565.3969565,5/10/2019 14:04
4012,JARDINES DEL SOL,27812958,47,6/10/2019 9:00,7,1169.136957,5/10/2019 14:27
3852,PLATEROS,27812959,36,6/10/2019 18:00,7,1183.896957,5/10/2019 14:48
2433,TORRES LANDA,27812960,19,6/10/2019 15:00,7,438.3869565,5/10/2019 14:50
1513,PORTAL CENTRO,27812963,11,6/10/2019 14:00,7,287.9369565,5/10/2019 15:30
3721,AVILA CAMACHO,27812966,36,6/10/2019 10:00,7,830.8069565,5/10/2019 15:07
3846,BUENAVISTA,27812967,1,6/10/2019 12:00,7,184.48,5/10/2019 15:21
3877,TORRES DE LINDA VISTA,27812968,20,6/10/2019 10:00,7,1128.026957,5/10/2019 14:19
3845,UNIVERSIDAD,27812969,73,6/10/2019 9:00,7,1217.396957,5/10/2019 14:59
3858,CUAJIMALPA,27812971,142,6/10/2019 19:00,7,5004.606957,5/10/2019 14:04
3852,PLATEROS,27812972,12,6/10/2019 9:00,7,1363.996957,5/10/2019 15:42
3845,UNIVERSIDAD,27812973,23,6/10/2019 19:00,7,558.5469565,5/10/2019 14:52
1045,DOMINGO DIEZ,27812974,22,6/10/2019 10:00,7,891.38,5/10/2019 15:32
3263,PILARES,27812975,18,6/10/2019 10:00,7,552.5069565,5/10/2019 14:52
3721,AVILA CAMACHO,27812976,57,6/10/2019 9:00,7,1496.396957,5/10/2019 14:44
3845,UNIVERSIDAD,27812978,52,6/10/2019 10:00,7,1158.426957,5/10/2019 14:15
3511,PORTAL TLALNEPANTLA,27812979,4,6/10/2019 15:00,7,116.4,5/10/2019 15:44
3878,NINO OBRERO,27812980,57,6/10/2019 10:00,7,1538.946957,5/10/2019 13:59
3862,AZCAPOTZALCO,27812981,21,6/10/2019 10:00,7,662.0069565,5/10/2019 15:00
4018,SANTA MARIA COACALCO,27812982,16,6/10/2019 11:00,7,497.7669565,5/10/2019 14:12
3863,PERIFERICO SUR,27812983,85,6/10/2019 9:00,7,2974.926957,5/10/2019 15:01
3031,IRRIGACION,27812984,74,6/10/2019 10:00,7,1837.526957,5/10/2019 14:58
3790,METEPEC,27812985,44,6/10/2019 12:00,7,1215.186957,5/10/2019 15:22
3721,AVILA CAMACHO,27812986,19,6/10/2019 18:00,7,551.2169565,5/10/2019 15:35
3857,VILLA COAPA,27812987,62,6/10/2019 12:00,7,1733.696957,5/10/2019 15:54
1801,CIUDAD JUDICIAL,27812988,71,6/10/2019 10:00,7,1187.516957,5/10/2019 14:06
1801,CIUDAD JUDICIAL,27812990,34,6/10/2019 13:00,7,917.9069565,5/10/2019 14:19
4547,EDUARDO MOLINA,27812991,16,6/10/2019 10:00,7,463.0769565,5/10/2019 15:08
3631,TONALA,27812992,4,6/10/2019 9:00,7,219.57,5/10/2019 14:58
2090,ANGELOPOLIS,27812993,41,6/10/2019 9:00,7,668.7169565,5/10/2019 16:03
2345,TEPEYAC,27812995,98,6/10/2019 12:00,7,2247.296957,5/10/2019 14:23
2344,LOMAS,27812997,18,6/10/2019 9:00,7,302.78,5/10/2019 15:35
3504,AV JESUS DEL MONTE,27812998,5,6/10/2019 12:00,7,269.9769565,5/10/2019 16:00
2463,VERACRUZ,27812999,56,6/10/2019 9:00,7,2037.786957,5/10/2019 14:50
3852,PLATEROS,27813001,26,6/10/2019 9:00,7,984.3469565,5/10/2019 15:00
4012,JARDINES DEL SOL,27813002,31,6/10/2019 12:00,7,1087.596957,5/10/2019 15:44
2384,LABNA CANCUN I,27813003,4,6/10/2019 11:00,7,79.30695652,5/10/2019 16:11
1513,PORTAL CENTRO,27813004,11,6/10/2019 16:00,7,554.2069565,5/10/2019 16:19
5469,RIO DE LOS REMEDIOS,27813005,9,6/10/2019 16:00,7,877.2169565,5/10/2019 14:24
2356,QUERETARO,27813006,42,6/10/2019 11:00,7,1273.59,5/10/2019 14:53
2044,VALLE ORIENTE,27813007,95,6/10/2019 18:00,7,1503.916957,5/10/2019 15:35
3239,PASEO REAL,27813008,60,6/10/2019 10:00,7,1877.916957,5/10/2019 15:34
3862,AZCAPOTZALCO,27813009,17,6/10/2019 10:00,7,571.8169565,5/10/2019 15:11
4547,EDUARDO MOLINA,27813011,152,6/10/2019 10:00,7,3281.796957,5/10/2019 14:28
2689,FELIX CUEVAS,27813012,6,6/10/2019 12:00,7,327.7069565,5/10/2019 16:05
4012,JARDINES DEL SOL,27813013,24,6/10/2019 11:00,7,826.7369565,5/10/2019 15:47
1404,GALERIAS SALTILLO,27813014,17,6/10/2019 9:00,7,908.3369565,5/10/2019 16:00
3846,BUENAVISTA,27813015,27,6/10/2019 11:00,7,821.0369565,5/10/2019 16:03
2284,COFRADIAS,27813016,5,6/10/2019 9:00,7,380.2269565,5/10/2019 16:07
2384,LABNA CANCUN I,27813017,28,6/10/2019 10:00,7,750.1169565,5/10/2019 15:56
4547,EDUARDO MOLINA,27813018,39,6/10/2019 16:00,7,1083.616957,5/10/2019 15:10
1203,SUPER PLAZA ECATEPEC,27813019,22,6/10/2019 9:00,7,561.9869565,5/10/2019 16:11
1513,PORTAL CENTRO,27813020,15,6/10/2019 18:00,7,597.2669565,5/10/2019 15:12
1022,LOPEZ MATEOS,27813021,47,6/10/2019 11:00,7,1042.276957,5/10/2019 14:13
3241,PLAZA VALLE,27813022,3,6/10/2019 9:00,7,354,5/10/2019 16:08
2464,MIRAMONTES,27813023,10,6/10/2019 10:00,7,595.5969565,5/10/2019 15:49
2044,VALLE ORIENTE,27813024,14,6/10/2019 9:00,7,314.4569565,5/10/2019 15:36
2380,CD OBREGON,27813025,62,6/10/2019 9:00,7,1100.836957,5/10/2019 15:38
3862,AZCAPOTZALCO,27813026,36,6/10/2019 10:00,7,623.8669565,5/10/2019 15:01
2644,PATIO TLALPAN,27813027,1,6/10/2019 13:00,7,0,5/10/2019 16:48
1513,PORTAL CENTRO,27813029,17,6/10/2019 15:00,7,773.0369565,5/10/2019 16:04
3863,PERIFERICO SUR,27813030,1,6/10/2019 12:00,7,493.97,5/10/2019 15:25
4628,LAS ANTENAS,27813031,59,6/10/2019 10:00,7,1838.766957,5/10/2019 15:45
3852,PLATEROS,27813032,35,6/10/2019 12:00,7,1133.426957,5/10/2019 16:11
2433,TORRES LANDA,27813033,57,6/10/2019 15:00,7,2127.65,5/10/2019 15:14
3895,TEPIC,27813034,2,6/10/2019 14:00,7,343.96,5/10/2019 15:47
3239,PASEO REAL,27813036,1,6/10/2019 10:00,7,211.7069565,5/10/2019 15:15
4547,EDUARDO MOLINA,27813037,50,6/10/2019 10:00,7,1318.076957,5/10/2019 16:20
1513,PORTAL CENTRO,27813038,15,6/10/2019 14:00,7,915.6269565,5/10/2019 15:27
3790,METEPEC,27813040,22,6/10/2019 17:00,7,513.3569565,5/10/2019 15:38
3721,AVILA CAMACHO,27813042,21,6/10/2019 13:00,7,694.3569565,5/10/2019 16:17
383,PUERTA TLATELOLCO,27813043,55,6/10/2019 10:00,7,1344.616957,5/10/2019 16:12
2179,SAN NICOLAS,27813044,45,6/10/2019 9:00,7,827.8369565,5/10/2019 15:12
4012,JARDINES DEL SOL,27813045,9,6/10/2019 9:00,7,141.0569565,5/10/2019 16:20
5765,LAS AMERICAS,27813046,40,6/10/2019 9:00,7,1356.036957,5/10/2019 14:53
3852,PLATEROS,27813047,36,6/10/2019 10:00,7,1183.976957,5/10/2019 16:29
3857,VILLA COAPA,27813048,32,6/10/2019 10:00,7,1066.526957,5/10/2019 16:48
2346,AGUASCALIENTES,27813049,19,6/10/2019 11:00,7,640.6569565,5/10/2019 16:12
2377,CIUDAD JUAREZ,27813050,28,6/10/2019 12:00,7,872.34,5/10/2019 15:39
2375,TORREON,27813052,8,6/10/2019 10:00,7,181.85,5/10/2019 17:00
3858,CUAJIMALPA,27813053,55,6/10/2019 9:00,7,1320.016957,5/10/2019 14:45
3857,VILLA COAPA,27813054,55,6/10/2019 12:00,7,1640.066957,5/10/2019 16:09
3854,PIRULES,27813055,2,6/10/2019 10:00,7,289.66,5/10/2019 14:47
1462,LERMA TOLUCA,27813056,1,6/10/2019 16:00,7,205.7369565,5/10/2019 15:50
1770,PATIO SANTA FE,27813057,51,6/10/2019 21:00,7,1284.44,5/10/2019 16:01
3876,LAS AGUILAS,27813058,2,6/10/2019 10:00,7,601.72,5/10/2019 16:27
1513,PORTAL CENTRO,27813059,26,6/10/2019 19:00,7,368.4469565,5/10/2019 15:56
4154,PERINORTE,27813060,13,6/10/2019 16:00,7,415.73,5/10/2019 16:12
3864,REFORMA,27813061,24,6/10/2019 9:00,7,740.0069565,5/10/2019 15:18
3114,CUMBRES,27813062,11,6/10/2019 11:00,7,706.2369565,5/10/2019 16:29
3293,BOULEVARD RUIZ CORTINEZ,27813063,46,6/10/2019 10:00,7,834.5569565,5/10/2019 15:47
3851,AEROPUERTO,27813064,53,6/10/2019 10:00,7,2438.916957,5/10/2019 16:34
3845,UNIVERSIDAD,27813065,72,6/10/2019 9:00,7,1812.036957,5/10/2019 16:21
2464,MIRAMONTES,27813066,28,6/10/2019 9:00,7,739.5669565,5/10/2019 16:48
4012,JARDINES DEL SOL,27813067,25,6/10/2019 10:00,7,925.0269565,5/10/2019 15:12
3851,AEROPUERTO,27813068,9,6/10/2019 8:00,7,939.7369565,5/10/2019 15:58
2466,CUITLAHUAC,27813069,1,6/10/2019 19:00,7,85.04695652,5/10/2019 16:21
1423,SANTA ELENA,27813070,38,6/10/2019 11:00,7,1463.746957,5/10/2019 16:18
3263,PILARES,27813071,8,6/10/2019 15:00,7,202.27,5/10/2019 16:26
1027,SENDERO,27813072,49,6/10/2019 11:00,7,1170.34,5/10/2019 17:01
2284,COFRADIAS,27813073,31,6/10/2019 9:00,7,983.9569565,5/10/2019 14:55
2380,CD OBREGON,27813075,11,6/10/2019 9:00,7,1167.68,5/10/2019 16:57
3852,PLATEROS,27813076,49,6/10/2019 20:00,7,1211.076957,5/10/2019 16:20
2670,TLALPAN,27813077,31,6/10/2019 10:00,7,2604.83,5/10/2019 16:50
1015,IRAPUATO,27813078,55,6/10/2019 9:00,7,1465.006957,5/10/2019 15:40
3588,PARAISO CUERNAVACA,27813079,2,6/10/2019 21:00,7,17.76,5/10/2019 16:08
3886,LAS ANIMAS,27813080,20,6/10/2019 16:00,7,365.6969565,5/10/2019 16:30
4547,EDUARDO MOLINA,27813082,1,6/10/2019 9:00,7,120,5/10/2019 16:30
3857,VILLA COAPA,27813083,28,6/10/2019 10:00,7,1041.596957,5/10/2019 16:02
1083,BARRANCA DEL MUERTO,27813086,16,6/10/2019 19:00,7,609.4569565,5/10/2019 16:23
2464,MIRAMONTES,27813087,21,6/10/2019 9:00,7,745.73,5/10/2019 17:05
4157,PERIFERICO CUAUTITLAN,27813088,32,6/10/2019 10:00,7,1064.246957,5/10/2019 16:38
2670,TLALPAN,27813089,34,6/10/2019 9:00,7,561.17,5/10/2019 16:48
3505,POLIGONO SUR,27813090,21,6/10/2019 9:00,7,575.71,5/10/2019 16:19
3848,TAXQUENA,27813092,37,6/10/2019 9:00,7,1192.346957,5/10/2019 16:27
1195,GALERIAS LAS TORRES,27813093,29,6/10/2019 12:00,7,568.7769565,5/10/2019 16:50
2074,CARRETERA 57,27813095,40,6/10/2019 15:00,7,1179.32,5/10/2019 16:34
4547,EDUARDO MOLINA,27813096,15,6/10/2019 16:00,7,576.9969565,5/10/2019 16:25
3854,PIRULES,27813097,40,6/10/2019 10:00,7,987.9569565,5/10/2019 16:31
2344,LOMAS,27813098,64,6/10/2019 9:00,7,1564.736957,5/10/2019 16:09
2382,INTERLOMAS,27813099,80,6/10/2019 8:00,7,1766.206957,5/10/2019 16:13
2346,AGUASCALIENTES,27813100,10,6/10/2019 12:00,7,308.52,5/10/2019 16:42
1584,ESPACIO ESMERALDA,27813101,36,6/10/2019 14:00,7,1099.476957,2/10/2019 11:49
3863,PERIFERICO SUR,27813103,30,6/10/2019 9:00,7,1298.616957,5/10/2019 16:27
1513,PORTAL CENTRO,27813104,47,6/10/2019 15:00,7,1933.726957,5/10/2019 16:26
4157,PERIFERICO CUAUTITLAN,27813105,5,6/10/2019 9:00,7,183.09,5/10/2019 16:34
2076,MIGUEL ALEMAN,27813106,12,6/10/2019 15:00,7,325.03,5/10/2019 17:05
1140,PLAZA SAN PEDRO,27813107,21,6/10/2019 9:00,7,467.2669565,5/10/2019 16:31
3854,PIRULES,27813109,48,6/10/2019 9:00,7,1428.756957,5/10/2019 17:02
3263,PILARES,27813110,40,6/10/2019 9:00,7,784.3369565,5/10/2019 16:30
3852,PLATEROS,27813111,16,6/10/2019 9:00,7,353.9469565,5/10/2019 16:53
2379,CULIACAN,27813113,2,6/10/2019 10:00,7,94.54695652,2/10/2019 23:43
2380,CD OBREGON,27813116,5,6/10/2019 9:00,7,628.99,5/10/2019 16:53
1833,LA PASTORA,27813117,63,6/10/2019 12:00,7,1821.766957,5/10/2019 16:58
3511,PORTAL TLALNEPANTLA,27813118,12,6/10/2019 8:00,7,268.4769565,5/10/2019 17:23
3504,AV JESUS DEL MONTE,27813119,22,6/10/2019 9:00,7,551.1069565,5/10/2019 17:06
3721,AVILA CAMACHO,27813121,36,6/10/2019 14:00,7,758.3869565,5/10/2019 16:15
2374,JARDINES DEL COUNTRY,27813123,16,6/10/2019 12:00,7,285.1069565,5/10/2019 17:05
2374,JARDINES DEL COUNTRY,27813124,50,6/10/2019 11:00,7,1706.28,5/10/2019 16:31
1833,LA PASTORA,27813125,12,6/10/2019 12:00,7,1232.05,5/10/2019 17:32
3747,PITILLAL,27813127,45,6/10/2019 9:00,7,1168.746957,5/10/2019 16:55
3886,LAS ANIMAS,27813128,34,6/10/2019 13:00,7,1065.156957,5/10/2019 16:36
3857,VILLA COAPA,27813129,26,6/10/2019 10:00,7,762.6769565,5/10/2019 17:09
4011,TIJUANA HIPODROMO,27813130,48,6/10/2019 9:00,7,1819.946957,5/10/2019 16:33
2432,DURANGO,27813131,4,6/10/2019 9:00,7,481.04,5/10/2019 17:32
3864,REFORMA,27813132,37,6/10/2019 10:00,7,1354.596957,5/10/2019 16:10
2345,TEPEYAC,27813133,3,6/10/2019 9:00,7,276.72,5/10/2019 16:34
1512,TERCER MILENIO (ANILLO),27813134,4,6/10/2019 21:00,7,486.04,5/10/2019 17:42
4012,JARDINES DEL SOL,27813135,73,6/10/2019 11:00,7,1647.536957,5/10/2019 16:49
2989,VALLE REAL,27813136,6,6/10/2019 9:00,7,220.7969565,5/10/2019 16:56
1513,PORTAL CENTRO,27813137,1,6/10/2019 15:00,7,154.31,5/10/2019 16:11
3847,SATELITE,27813138,11,6/10/2019 9:00,7,149.5169565,5/10/2019 17:09
3588,PARAISO CUERNAVACA,27813139,15,6/10/2019 9:00,7,769.6469565,5/10/2019 17:37
1613,PLAYAS DE TIJUANA,27813141,63,6/10/2019 9:00,7,1307.716957,5/10/2019 17:19
3847,SATELITE,27813142,78,6/10/2019 9:00,7,1936.656957,5/10/2019 17:17
3863,PERIFERICO SUR,27813144,52,6/10/2019 12:00,7,2286.996957,5/10/2019 17:06
5749,PLAZA DE TOROS,27813145,61,6/10/2019 9:00,7,1706.916957,5/10/2019 16:47
1656,CLUB DE GOLF,27813149,24,6/10/2019 11:00,7,799.8069565,5/10/2019 16:16
2284,COFRADIAS,27813150,4,6/10/2019 21:00,7,902.02,5/10/2019 17:38
1770,PATIO SANTA FE,27813151,16,6/10/2019 9:00,7,1097.58,5/10/2019 16:49
3857,VILLA COAPA,27813154,86,6/10/2019 9:00,7,1681.506957,5/10/2019 16:50
3857,VILLA COAPA,27813155,48,6/10/2019 9:00,7,994.7169565,5/10/2019 17:14
3877,TORRES DE LINDA VISTA,27813156,70,6/10/2019 10:00,7,2363.916957,5/10/2019 17:02
3886,LAS ANIMAS,27813158,55,6/10/2019 9:00,7,1883.33,5/10/2019 16:31
2346,AGUASCALIENTES,27813160,21,6/10/2019 10:00,7,800.5169565,5/10/2019 17:42
1512,TERCER MILENIO (ANILLO),27813161,5,6/10/2019 21:00,7,1650.47,5/10/2019 17:38
2344,LOMAS,27813162,58,6/10/2019 20:00,7,2335.276957,5/10/2019 17:23
2342,VALLARTA,27813163,54,6/10/2019 19:00,7,1070.016957,4/10/2019 12:16
3505,POLIGONO SUR,27813164,20,6/10/2019 9:00,7,766.1469565,5/10/2019 16:50
1513,PORTAL CENTRO,27813165,24,6/10/2019 19:00,7,878.6169565,5/10/2019 17:17
3850,ECHEGARAY,27813166,14,6/10/2019 11:00,7,778.5169565,5/10/2019 17:34
2347,TLAHUAC,27813167,14,6/10/2019 9:00,7,535.85,5/10/2019 17:15
3852,PLATEROS,27813168,28,6/10/2019 9:00,7,992.6469565,5/10/2019 16:56
3845,UNIVERSIDAD,27813169,10,6/10/2019 10:00,7,384.0569565,5/10/2019 17:24
3848,TAXQUENA,27813170,62,6/10/2019 17:00,7,1728.856957,5/10/2019 16:53
3852,PLATEROS,27813171,39,6/10/2019 21:00,7,1611.626957,5/10/2019 17:33
2044,VALLE ORIENTE,27813173,14,6/10/2019 9:00,7,466.58,5/10/2019 17:42
2347,TLAHUAC,27813174,11,6/10/2019 9:00,7,285.9969565,5/10/2019 17:38
2034,LAS TORRES,27813175,11,6/10/2019 10:00,7,200.5269565,5/10/2019 17:10
2670,TLALPAN,27813177,46,6/10/2019 10:00,7,681.5069565,5/10/2019 17:17
2733,PONIENTE,27813178,16,6/10/2019 9:00,7,473.9,5/10/2019 17:45
4018,SANTA MARIA COACALCO,27813179,10,6/10/2019 9:00,7,669.2269565,5/10/2019 17:35
1423,SANTA ELENA,27813180,3,6/10/2019 11:00,7,219.5269565,5/10/2019 17:40
2431,SAN LUIS POTOSI,27813181,18,6/10/2019 13:00,7,515.1069565,5/10/2019 17:15
2033,PLAZA ORIENTE,27813182,26,6/10/2019 15:00,7,714.2469565,5/10/2019 16:50
2644,PATIO TLALPAN,27813183,28,6/10/2019 12:00,7,551.0169565,5/10/2019 17:08
3263,PILARES,27813184,34,6/10/2019 11:00,7,611.29,5/10/2019 17:07
3505,POLIGONO SUR,27813186,18,6/10/2019 10:00,7,604.0469565,5/10/2019 17:11
1015,IRAPUATO,27813187,17,6/10/2019 9:00,7,300.8369565,5/10/2019 16:56
1770,PATIO SANTA FE,27813191,7,6/10/2019 11:00,7,1340,5/10/2019 18:01
2735,LA CRUZ,27813192,6,6/10/2019 9:00,7,348.4169565,5/10/2019 17:39
3588,PARAISO CUERNAVACA,27813193,15,6/10/2019 9:00,7,440.2369565,5/10/2019 17:43
1107,IXTAPALUCA,27813194,15,6/10/2019 9:00,7,615.79,5/10/2019 17:18
5765,LAS AMERICAS,27813195,1,6/10/2019 9:00,7,31.39,5/10/2019 18:01
1513,PORTAL CENTRO,27813196,42,6/10/2019 15:00,7,1665.846957,5/10/2019 16:52
3852,PLATEROS,27813200,67,6/10/2019 9:00,7,1853.366957,5/10/2019 17:38
3505,POLIGONO SUR,27813201,62,6/10/2019 10:00,7,1363.006957,5/10/2019 17:19
3846,BUENAVISTA,27813202,2,6/10/2019 11:00,7,185.6069565,5/10/2019 17:40
4011,TIJUANA HIPODROMO,27813203,19,6/10/2019 11:00,7,990.0469565,5/10/2019 17:50
3852,PLATEROS,27813204,98,6/10/2019 10:00,7,2476.096957,5/10/2019 17:03
2044,VALLE ORIENTE,27813205,4,6/10/2019 8:00,7,125.6869565,5/10/2019 17:43
2989,VALLE REAL,27813207,57,6/10/2019 18:00,7,1321.596957,5/10/2019 17:20
1203,SUPER PLAZA ECATEPEC,27813208,1,6/10/2019 19:00,7,37.82,5/10/2019 18:01
5765,LAS AMERICAS,27813210,5,6/10/2019 10:00,7,227.5569565,5/10/2019 17:27
2345,TEPEYAC,27813211,1,6/10/2019 9:00,7,343.6769565,5/10/2019 18:07
3031,IRRIGACION,27813212,38,6/10/2019 9:00,7,1246.666957,5/10/2019 17:41
3872,BALBUENA,27813213,7,6/10/2019 13:00,7,273.4069565,5/10/2019 17:19
2284,COFRADIAS,27813214,7,6/10/2019 21:00,7,1345.42,5/10/2019 17:50
4048,MERIDA PENSIONES,27813215,33,6/10/2019 14:00,7,1288.176957,5/10/2019 17:36
2074,CARRETERA 57,27813216,45,6/10/2019 9:00,7,861.2369565,5/10/2019 17:46
2676,LA FE,27813217,25,6/10/2019 10:00,7,711.5669565,5/10/2019 17:52
1404,GALERIAS SALTILLO,27813218,2,6/10/2019 12:00,7,94.04,5/10/2019 17:19
3790,METEPEC,27813219,21,6/10/2019 9:00,7,572.4669565,5/10/2019 17:27
4157,PERIFERICO CUAUTITLAN,27813220,9,6/10/2019 9:00,7,386.2,5/10/2019 17:20
2670,TLALPAN,27813221,29,6/10/2019 9:00,7,689.46,5/10/2019 17:27
3588,PARAISO CUERNAVACA,27813223,1,6/10/2019 21:00,7,41.81,5/10/2019 17:35
3031,IRRIGACION,27813224,25,6/10/2019 9:00,7,563.7269565,5/10/2019 17:38
1022,LOPEZ MATEOS,27813225,21,6/10/2019 15:00,7,566.3969565,5/10/2019 17:41
1584,ESPACIO ESMERALDA,27813226,57,6/10/2019 11:00,7,855.1069565,5/10/2019 17:06
2344,LOMAS,27813227,70,6/10/2019 10:00,7,2873.116957,5/10/2019 16:42
1203,SUPER PLAZA ECATEPEC,27813228,47,6/10/2019 10:00,7,1242.246957,5/10/2019 17:32
3862,AZCAPOTZALCO,27813229,24,6/10/2019 19:00,7,961.7669565,5/10/2019 18:02
2347,TLAHUAC,27813230,2,6/10/2019 9:00,7,57,5/10/2019 17:32
4012,JARDINES DEL SOL,27813231,18,6/10/2019 21:00,7,390.1869565,5/10/2019 17:35
2735,LA CRUZ,27813232,21,6/10/2019 19:00,7,367.0969565,5/10/2019 17:53
3857,VILLA COAPA,27813233,39,6/10/2019 12:00,7,1015.016957,5/10/2019 17:50
3895,TEPIC,27813234,26,6/10/2019 10:00,7,1385.946957,5/10/2019 17:37
3861,REVOLUCION,27813235,24,6/10/2019 12:00,7,525.6369565,5/10/2019 17:46
3505,POLIGONO SUR,27813236,24,6/10/2019 10:00,7,706.92,5/10/2019 17:23
1513,PORTAL CENTRO,27813237,15,6/10/2019 15:00,7,541.1969565,5/10/2019 17:53
3852,PLATEROS,27813238,46,6/10/2019 9:00,7,1769.926957,5/10/2019 18:00
2284,COFRADIAS,27813239,31,6/10/2019 13:00,7,1475.266957,5/10/2019 18:07
3857,VILLA COAPA,27813240,54,6/10/2019 14:00,7,1799.226957,5/10/2019 17:47
1770,PATIO SANTA FE,27813241,7,6/10/2019 11:00,7,1340,5/10/2019 17:53
2034,LAS TORRES,27813242,21,6/10/2019 10:00,7,616.5069565,5/10/2019 17:44
2466,CUITLAHUAC,27813243,1,6/10/2019 16:00,7,75,5/10/2019 18:01
2033,PLAZA ORIENTE,27813244,8,6/10/2019 10:00,7,164.6869565,5/10/2019 17:51
3721,AVILA CAMACHO,27813245,68,6/10/2019 9:00,7,2834.816957,5/10/2019 17:42
1512,TERCER MILENIO (ANILLO),27813246,5,6/10/2019 21:00,7,623.26,5/10/2019 18:11
1016,MERIDA NORTE,27813247,51,6/10/2019 9:00,7,1008.646957,5/10/2019 17:27
1833,LA PASTORA,27813248,70,6/10/2019 10:00,7,2314,5/10/2019 17:08
2347,TLAHUAC,27813249,23,6/10/2019 14:00,7,992.33,5/10/2019 17:47
1083,BARRANCA DEL MUERTO,27813250,31,6/10/2019 21:00,7,1083.36,5/10/2019 18:09
4012,JARDINES DEL SOL,27813252,19,6/10/2019 10:00,7,404.7169565,5/10/2019 17:44
1584,ESPACIO ESMERALDA,27813253,118,6/10/2019 9:00,7,1688.226957,5/10/2019 18:12
2344,LOMAS,27813254,49,6/10/2019 12:00,7,1524.976957,5/10/2019 17:39
1203,SUPER PLAZA ECATEPEC,27813255,49,6/10/2019 8:00,7,1064.036957,5/10/2019 18:07
1512,TERCER MILENIO (ANILLO),27813256,2,6/10/2019 21:00,7,723.19,5/10/2019 18:12
